date,s0_pct(%),0%,1%,10%,30%,70%,90%,99%,100%
13/4/2019,38.77,0,1,10,30,70,90,99,100
14/4/2019,26.56,0,1,10,30,70,90,99,100
15/4/2019,17.48,0,1,10,30,70,90,99,100
16/4/2019,11.13,0,1,10,30,70,90,99,100
17/4/2019,6.93,0,1,10,30,70,90,99,100
18/4/2019,50.78,0,1,10,30,70,90,99,100
19/4/2019,35.84,0,1,10,30,70,90,99,100
20/4/2019,23.34,0,1,10,30,70,90,99,100
21/4/2019,14.94,0,1,10,30,70,90,99,100
22/4/2019,31.45,0,1,10,30,70,90,99,100
23/4/2019,30.27,0,1,10,30,70,90,99,100
24/4/2019,29.59,0,1,10,30,70,90,99,100
25/4/2019,18.26,0,1,10,30,70,90,99,100
26/4/2019,77.64,0,1,10,30,70,90,99,100
27/4/2019,65.14,0,1,10,30,70,90,99,100
28/4/2019,44.04,0,1,10,30,70,90,99,100
29/4/2019,53.22,0,1,10,30,70,90,99,100
30/4/2019,40.92,0,1,10,30,70,90,99,100
1/5/2019,27.05,0,1,10,30,70,90,99,100
2/5/2019,94.82,0,1,10,30,70,90,99,100
3/5/2019,72.56,0,1,10,30,70,90,99,100
4/5/2019,61.43,0,1,10,30,70,90,99,100
5/5/2019,71.88,0,1,10,30,70,90,99,100
6/5/2019,51.17,0,1,10,30,70,90,99,100
7/5/2019,40.33,0,1,10,30,70,90,99,100
8/5/2019,90.23,0,1,10,30,70,90,99,100
9/5/2019,65.82,0,1,10,30,70,90,99,100
10/5/2019,93.16,0,1,10,30,70,90,99,100
11/5/2019,91.99,0,1,10,30,70,90,99,100
12/5/2019,63.38,0,1,10,30,70,90,99,100
13/5/2019,41.31,0,1,10,30,70,90,99,100
14/5/2019,26.66,0,1,10,30,70,90,99,100
15/5/2019,16.89,0,1,10,30,70,90,99,100
16/5/2019,10.35,0,1,10,30,70,90,99,100
17/5/2019,6.35,0,1,10,30,70,90,99,100
18/5/2019,4.00,0,1,10,30,70,90,99,100
19/5/2019,12.21,0,1,10,30,70,90,99,100
20/5/2019,43.65,0,1,10,30,70,90,99,100
21/5/2019,60.25,0,1,10,30,70,90,99,100
22/5/2019,38.77,0,1,10,30,70,90,99,100
23/5/2019,24.61,0,1,10,30,70,90,99,100
24/5/2019,24.12,0,1,10,30,70,90,99,100
25/5/2019,58.69,0,1,10,30,70,90,99,100
26/5/2019,91.11,0,1,10,30,70,90,99,100
27/5/2019,97.17,0,1,10,30,70,90,99,100
28/5/2019,72.27,0,1,10,30,70,90,99,100
29/5/2019,65.43,0,1,10,30,70,90,99,100
30/5/2019,97.56,0,1,10,30,70,90,99,100
31/5/2019,84.96,0,1,10,30,70,90,99,100
1/6/2019,74.32,0,1,10,30,70,90,99,100
